dataset,split,gp_r2,xgb_r2,ffnn_r2,gp_rmse,xgb_rmse,ffnn_rmse
Dopamine,SCAF_06,0.322552796147483,0.17440729903771113,0.23575713902553863,0.7854877416856128,0.8671307890402268,0.8342906565275661
Dopamine,SCAF_07,0.2058309065674766,0.005123457867402648,0.11434623394742593,0.8469221157622634,0.9479197641234669,0.8943735969570945
Dopamine,SCAF_08,0.28905445972231747,0.1089332690710395,0.2288543634437048,0.8912255934095497,0.997756572037341,0.9281917101078084
Dopamine,SCAF_09,0.18596509292365537,0.14291122726456018,0.05808574770901431,0.8295637797907709,0.8512187288509858,0.8923473775201196
Ephrin,RND_00,0.6396200343401424,0.5745476156898891,0.586146110067014,0.6489908419484544,0.7051536034566426,0.6954753943754123
Ephrin,RND_01,0.6036442044559557,0.5743582859158676,0.587973581726304,0.6883942004839324,0.7133730331576756,0.7018707242637655
Ephrin,RND_02,0.6482373486825599,0.6107816239494889,0.6132491851030669,0.6468711357768362,0.6804395958269178,0.6782792456822399
Ephrin,RND_03,0.6405834661767416,0.6152071713175318,0.5910077954992095,0.6481296084621432,0.6706197211755919,0.6913856337411508
Ephrin,RND_04,0.5989478837129767,0.5621018581750814,0.5796296659605589,0.7154855028792177,0.7476304537797561,0.7325148986761079
Ephrin,RND_05,0.6680171077835583,0.6067272419473877,0.6281869961667834,0.6031268955223789,0.6564441395513341,0.6382827843948821
Ephrin,RND_06,0.6708003819630755,0.6238089224128359,0.6146868639510282,0.6099187955964052,0.6519985068129607,0.6598561416837035
Ephrin,RND_07,0.6444212318263547,0.6219047364903145,0.6352798798027441,0.6760934456905525,0.6971711926932487,0.6847289284746358
Ephrin,RND_08,0.637563919867234,0.5753325478598509,0.6100823154277116,0.6555762598389413,0.7096300439450479,0.6799766073675408
Ephrin,RND_09,0.699853433249063,0.6495453217982117,0.652154868264667,0.5960421486367465,0.6440598291219222,0.6416574579130585
Ephrin,SCAF_00,0.33335623227894184,0.21714981279313827,0.1692890952311049,0.8506366669628973,0.9217996043564284,0.9495594128920677
Ephrin,SCAF_01,0.550401222316443,0.5251976984026958,0.4811354878158649,0.8236908488635655,0.846463211643261,0.8848683553477279
Ephrin,SCAF_02,0.6043556469501986,0.5288327714889192,0.4921674705468142,0.7291605639169799,0.7957162447293472,0.8260968089397177
Ephrin,SCAF_03,0.35571091052544446,0.2973392125834141,0.23127360138185682,0.8617157407809892,0.8999046516628211,0.9412598529450439
Ephrin,SCAF_04,0.38506932778636305,0.24700538731636257,0.37345298776024527,0.7981694778097663,0.8832384620471628,0.8056731119498561
Ephrin,SCAF_05,0.4782253839735815,0.40352720808717124,0.3559427200460714,0.7764849762789301,0.830207978509159,0.8626881458236628
Ephrin,SCAF_06,0.49729888318351256,0.2552873295257887,0.3744488761215038,0.706819307148384,0.8602958946126059,0.7884694726140116
Ephrin,SCAF_07,0.4527619218473712,0.4026746548921032,0.3449125591604981,0.8262641860627324,0.8632493216591036,0.9040249384113872
Ephrin,SCAF_08,0.5329702553400084,0.5037941258792025,0.38002484212834464,0.7873659951013612,0.8115874719682349,0.9071759491661597
Ephrin,SCAF_09,0.49220237896805374,0.39423169175540773,0.4245821236579287,0.7857049338051744,0.8581583324581699,0.8363842081334765
Estrogen,RND_00,0.8154739687116084,0.7720851416734462,0.8145092052071443,0.6095107068230994,0.677390088423664,0.6111019920070896
