dataset,cycle,r2,rmse
erbB1,0,0.7381201492922588,0.6977480382265633
erbB1,1,0.7180392771975432,0.7155833918485659
erbB1,2,0.7478158339890344,0.7020011665956917
erbB1,3,0.7440482130392218,0.7016978935143874
erbB1,4,0.7397192311402774,0.708180579718026
erbB1,5,0.7206554427816045,0.7250386530472301
erbB1,6,0.7430379438073101,0.7117013000340174
erbB1,7,0.7469770968467444,0.6818419702607981
erbB1,8,0.732639280386115,0.7018387989570786
erbB1,9,0.7639111985663571,0.6661848163882338
