dataset,cycle,r2,rmse
JAK2,0,0.7014425915086535,0.6554655598023189
JAK2,1,0.6796243348186473,0.6408871444741128
JAK2,2,0.7019047060482875,0.6177375980942924
JAK2,3,0.6666922043796681,0.6667194550700053
JAK2,4,0.6928391465782262,0.659080582051851
JAK2,5,0.6858756942166064,0.6772271247389045
JAK2,6,0.7375840877627651,0.6067372053755751
JAK2,7,0.7071814208484125,0.6468496111005014
JAK2,8,0.7398099684233297,0.6225084854364156
JAK2,9,0.6674728213597008,0.6396241885260797
