dataset,cycle,r2,rmse
B-raf,0,0.7875157434385586,0.5916851573939408
B-raf,1,0.7459175371227205,0.6374253040528711
B-raf,2,0.7606811808400622,0.6072471587866589
B-raf,3,0.7553342445897252,0.6607112024295974
B-raf,4,0.73319111707482,0.6625544168333335
B-raf,5,0.7429436408626966,0.6286538593004436
B-raf,6,0.7416371559292427,0.6360248257992372
B-raf,7,0.7140334858077426,0.672381966772636
B-raf,8,0.7727661606540508,0.6146690539665796
B-raf,9,0.741589412063944,0.6358848907608409
