dataset,cycle,r2,rmse
ABL1,0,0.49325827886515095,0.8169750166296872
ABL1,1,0.5643229140046742,0.6857903447610018
ABL1,2,0.5690774436093124,0.7770309042387522
ABL1,3,0.44271214879619203,0.8196333578313364
ABL1,4,0.5274538290422849,0.7290923928818631
ABL1,5,0.4086645813790908,0.8366521719975754
ABL1,6,0.5276483100325186,0.8005946171657647
ABL1,7,0.5284148119029304,0.746660094319582
ABL1,8,0.5403026334381491,0.7396187084115289
ABL1,9,0.48594074216973715,0.7902323024103965
