dataset,cycle,r2,rmse
HERG,0,0.6241591530920835,0.5515561523999858
HERG,1,0.6810336528488833,0.5151759042490437
HERG,2,0.6448717697642933,0.5404984168702631
HERG,3,0.6231776453546991,0.5346981886050324
HERG,4,0.6373141230192632,0.5351454032247235
HERG,5,0.6375770634677562,0.5319250142502404
HERG,6,0.6394613352074654,0.5329176310748637
HERG,7,0.6011394188838772,0.5445125164773855
HERG,8,0.6388234725671946,0.5205774367000747
HERG,9,0.6394712076112473,0.5590029900324611
