dataset,cycle,r2,rmse
COX-2,0,0.4376700385552429,0.8213608631465525
COX-2,1,0.164198363651319,1.1792223700322801
COX-2,2,0.2389949666006812,1.1173089105401939
COX-2,3,0.2595599096526974,1.0709395463087406
COX-2,4,0.09633809450947017,1.0026730256278797
COX-2,5,0.24646974722693638,0.8517801746312514
COX-2,6,0.332397250931563,0.9841532062797768
COX-2,7,0.3380507868388387,0.8902730112790836
COX-2,8,0.3372553821312929,0.9200356060864138
COX-2,9,0.27885622769512575,0.9771608206038138
