dataset,cycle,r2,rmse
COX-2,0,0.5641325203267731,0.7688208846569399
COX-2,1,0.6009774469160696,0.7480173902764896
COX-2,2,0.5798020305748979,0.7859734322135636
COX-2,3,0.6171961381965592,0.7425015307847842
COX-2,4,0.6131560870135608,0.7123192567281377
COX-2,5,0.58424821043365,0.7614072692784616
COX-2,6,0.5682874464466658,0.7539038738097273
COX-2,7,0.6322579427225266,0.7158344347030929
COX-2,8,0.6068080972984818,0.7596500941414902
COX-2,9,0.5941880356427487,0.7622242787211374
