dataset,cycle,r2,rmse
JAK2,0,0.6815080315247025,0.7337559007668225
JAK2,1,0.587433826141865,0.7520129590138965
JAK2,2,0.5712494713190892,0.6538207559068326
JAK2,3,0.5315800376534328,0.7478037519350366
JAK2,4,0.6585814037940705,0.6783582345508685
JAK2,5,0.6312931123701018,0.6943582118807455
JAK2,6,0.5699252247287513,0.6788903657089472
JAK2,7,0.5406295296240713,0.7791168219118177
JAK2,8,0.6323821466697165,0.6788098228806403
JAK2,9,0.6711245196497408,0.6672264192275472
