dataset,cycle,r2,rmse
B-raf,0,0.6570947083815804,0.7385383397714999
B-raf,1,0.633492431561236,0.8627473164003362
B-raf,2,0.6640202759997366,0.5794302627821067
B-raf,3,0.5808413159190797,0.852349243225333
B-raf,4,0.636681611238721,0.8052685868999379
B-raf,5,0.5499231158696816,0.880755975570744
B-raf,6,0.6835555366708447,0.8495617783436639
B-raf,7,0.47716319774165217,0.8264348468171779
B-raf,8,0.6135616844216645,0.789115413483697
B-raf,9,0.6655954633770891,0.8024844176059552
