dataset,cycle,r2,rmse
LCK,0,0.48644231456239473,0.912399298404652
LCK,1,0.3445815905027655,0.9059332428145888
LCK,2,0.516451434777025,0.8838539210458086
LCK,3,0.4438552948654143,0.9172838595399014
LCK,4,0.4123690858533381,1.1056041375911438
LCK,5,0.513692002053445,0.789484365051785
LCK,6,0.519748837473628,0.8308141063635658
LCK,7,0.45215691464463637,0.8808716864268501
LCK,8,0.4828934254419712,0.881621640983341
LCK,9,0.1988449056122814,0.9348983283316811
