dataset,cycle,r2,rmse
HERG,0,0.4550697689383555,0.5750912037241279
HERG,1,0.5295587113754228,0.6611615891900551
HERG,2,0.4997764512868361,0.6885572090069065
HERG,3,0.5162907931611638,0.6383896896882848
HERG,4,0.4633538722283773,0.6250730857914141
HERG,5,0.4527649660625136,0.5981073872623534
HERG,6,0.4752477683287254,0.6736593478590178
HERG,7,0.5007928864560283,0.603215523752776
HERG,8,0.5100803960875493,0.5619442768492003
HERG,9,0.46599875322972517,0.6594418691925865
