dataset,cycle,r2,rmse
ABL1,0,0.21721863320090418,0.8712318037354347
ABL1,1,0.4023501457620916,0.833419918765488
ABL1,2,0.3761923722631464,0.7878122193194478
ABL1,3,0.40675689502307355,0.8149869554361646
ABL1,4,0.36634024928779874,1.0097246996115907
ABL1,5,0.2139137247671492,1.1254969236491572
ABL1,6,0.339016874442959,0.8936684666178322
ABL1,7,0.19712516095471055,1.0989107763722863
ABL1,8,0.36959977216941364,0.9709367621757358
ABL1,9,0.4619486539685509,0.8799433196053129
